10491;-122.34832200; 47.32270100;
10492;-122.34831800; 47.63921800;
10493;-122.34827500; 47.29109200;
10494;-122.34827500; 47.29166700;
10495;-122.34827000; 47.29987000;
10496;-122.34824000; 47.75051900;
10497;-122.34824000; 47.75221900;
10498;-122.34823900; 47.71221900;
10499;-122.34823900; 47.71581900;
1049;-122.45529800; 47.45321600;
104;-122.51163300; 47.34717500;
10500;-122.34823900; 47.72221900;
10501;-122.34823900; 47.73771900;
10502;-122.34823900; 47.74681900;
10503;-122.34823900; 47.74851900;
10504;-122.34823800; 47.63672000;
10505;-122.34823400; 47.33652100;
10506;-122.34822300; 47.31834400;
10507;-122.34822200; 47.30940300;
10508;-122.34818600; 47.74581900;
10509;-122.34813900; 47.71401900;
1050;-122.45523700; 47.45427600;
10510;-122.34813900; 47.72291900;
10511;-122.34813900; 47.74141900;
10512;-122.34813900; 47.74491900;
10513;-122.34813800; 47.67302000;
10514;-122.34813800; 47.73675500;
10515;-122.34813600; 47.47832100;
10516;-122.34813600; 47.47852100;
10517;-122.34813600; 47.72132700;
10518;-122.34813500; 47.43392100;
10519;-122.34812900; 47.71971900;
1051;-122.45521000; 47.43148000;
10520;-122.34810300; 47.57155500;
10521;-122.34806200; 47.77141200;
10522;-122.34804300; 47.64290500;
10523;-122.34803900; 47.73581900;
10524;-122.34803800; 47.61802000;
10525;-122.34803600; 47.51722000;
10526;-122.34803600; 47.51772000;
10527;-122.34803500; 47.43252100;
10528;-122.34803400; 47.32852100;
10529;-122.34800900; 47.31782500;
1052;-122.45520600; 47.43136500;
10530;-122.34799900; 47.30121500;
10531;-122.34799400; 47.51907800;
10532;-122.34798800; 47.28785400;
10533;-122.34793900; 47.73584400;
10534;-122.34793800; 47.61232000;
10535;-122.34793800; 47.61672000;
10536;-122.34793700; 47.52832000;
10537;-122.34793700; 47.53012000;
10538;-122.34793700; 47.53192000;
10539;-122.34793700; 47.53322000;
1053;-122.45515400; 47.45291800;
10540;-122.34793600; 47.46482100;
10541;-122.34793600; 47.47642100;
10542;-122.34793600; 47.51722000;
10543;-122.34793600; 47.52092000;
10544;-122.34793600; 47.52282000;
10545;-122.34793600; 47.52462000;
10546;-122.34793600; 47.52652000;
10547;-122.34793500; 47.44212100;
10548;-122.34792100; 47.64241200;
10549;-122.34790100; 47.27945800;
1054;-122.45513000; 47.42925200;
10550;-122.34787900; 47.30539300;
10551;-122.34786000; 47.44521600;
10552;-122.34784000; 47.76521900;
10553;-122.34783900; 47.31785900;
10554;-122.34783800; 47.61542000;
10555;-122.34783800; 47.65222000;
10556;-122.34783600; 47.47842100;
10557;-122.34783600; 47.51612000;
10558;-122.34783600; 47.51682000;
10559;-122.34783600; 47.72135600;
1055;-122.45512800; 47.50442000;
10560;-122.34783400; 47.32522100;
10561;-122.34781000; 47.28299100;
10562;-122.34779600; 47.77288500;
10563;-122.34779500; 47.31749700;
10564;-122.34779500; 47.77318500;
10565;-122.34778300; 47.57142000;
10566;-122.34778100; 47.43501300;
10567;-122.34777300; 47.73401900;
10568;-122.34773900; 47.73901900;
10569;-122.34773800; 47.61422000;
1056;-122.45512300; 47.46888700;
10570;-122.34773800; 47.67412000;
10571;-122.34773600; 47.47562100;
10572;-122.34773400; 47.32452100;
10573;-122.34773300; 47.30410000;
10574;-122.34769200; 47.30068800;
10575;-122.34766100; 47.57098000;
10576;-122.34765100; 47.28582300;
10577;-122.34764100; 47.77771900;
10578;-122.34763900; 47.73591900;
10579;-122.34763800; 47.61872000;
1057;-122.45512200; 47.44750600;
10580;-122.34763800; 47.62072000;
10581;-122.34763800; 47.62112000;
10582;-122.34763800; 47.63472000;
10583;-122.34763800; 47.67382000;
10584;-122.34763800; 47.67452000;
10585;-122.34763800; 47.67532000;
10586;-122.34763800; 47.67602000;
10587;-122.34763600; 47.47392100;
10588;-122.34763600; 47.47442100;
10589;-122.34763600; 47.51372000;
1058;-122.45510000; 47.46067000;
10590;-122.34763300; 47.76768300;
10591;-122.34761200; 47.33327500;
10592;-122.34760900; 47.28971000;
10593;-122.34759300; 47.63224000;
10594;-122.34758800; 47.31705400;
10595;-122.34757900; 47.31564500;
10596;-122.34757200; 47.28878200;
10597;-122.34757200; 47.76818700;
10598;-122.34756800; 47.28511900;
10599;-122.34756200; 47.63242000;
1059;-122.45509900; 47.40735500;
105;-122.51157400; 47.45445100;
10600;-122.34754700; 47.62476500;
10601;-122.34754100; 47.77411900;
10602;-122.34754100; 47.77491900;
10603;-122.34754000; 47.61991300;
10604;-122.34753800; 47.62222000;
10605;-122.34753800; 47.62342000;
10606;-122.34753800; 47.62552000;
10607;-122.34753800; 47.62642000;
10608;-122.34753800; 47.62722000;
10609;-122.34753800; 47.62902000;
1060;-122.45509900; 47.40839300;
10610;-122.34753800; 47.63582000;
10611;-122.34753800; 47.66152000;
10612;-122.34753600; 47.46142100;
10613;-122.34753600; 47.47992100;
10614;-122.34753600; 47.51192000;
10615;-122.34753600; 47.51472000;
10616;-122.34753500; 47.45232100;
10617;-122.34753500; 47.45422100;
10618;-122.34753500; 47.45602100;
10619;-122.34753400; 47.32892100;
1061;-122.45488400; 47.36350900;
10620;-122.34753400; 47.33012100;
10621;-122.34753400; 47.33522100;
10622;-122.34751600; 47.64242300;
10623;-122.34750700; 47.61846900;
10624;-122.34747800; 47.61911500;
10625;-122.34746800; 47.61872300;
10626;-122.34744100; 47.75721300;
10627;-122.34744100; 47.77571900;
10628;-122.34744000; 47.75601900;
10629;-122.34744000; 47.75701900;
1062;-122.45479900; 47.44964700;
10630;-122.34743900; 47.70252000;
10631;-122.34743900; 47.70372000;
10632;-122.34743900; 47.70442000;
10633;-122.34743800; 47.61272000;
10634;-122.34743800; 47.61302000;
10635;-122.34743800; 47.61402000;
10636;-122.34743800; 47.62812000;
10637;-122.34743800; 47.65262000;
10638;-122.34743700; 47.53482000;
10639;-122.34743700; 47.55412000;
1063;-122.45474900; 47.45813700;
10640;-122.34743600; 47.45792100;
10641;-122.34743600; 47.45962100;
10642;-122.34743600; 47.46312100;
10643;-122.34743600; 47.46442100;
10644;-122.34743600; 47.46492100;
10645;-122.34743600; 47.46672100;
10646;-122.34743600; 47.46762100;
10647;-122.34743600; 47.46852100;
10648;-122.34743600; 47.46942100;
10649;-122.34743600; 47.51502000;
1064;-122.45474700; 47.36997900;
10650;-122.34743500; 47.45212100;
10651;-122.34743400; 47.32262100;
10652;-122.34743400; 47.33652100;
10653;-122.34743200; 47.62989200;
10654;-122.34741500; 47.63016100;
10655;-122.34739800; 47.29996500;
10656;-122.34737600; 47.72682000;
10657;-122.34737100; 47.63088500;
10658;-122.34736100; 47.32400500;
10659;-122.34735900; 47.76764500;
1065;-122.45458500; 47.34405500;
10660;-122.34733900; 47.67952000;
10661;-122.34733900; 47.68022000;
10662;-122.34733900; 47.69782000;
10663;-122.34733900; 47.70062000;
10664;-122.34733900; 47.70152000;
10665;-122.34733900; 47.70222000;
10666;-122.34733900; 47.70512000;
10667;-122.34733900; 47.70662000;
10668;-122.34733900; 47.70862000;
10669;-122.34733800; 47.63142000;
1066;-122.45453600; 47.45673300;
10670;-122.34733800; 47.66492000;
10671;-122.34733800; 47.67682000;
10672;-122.34733800; 47.67782000;
10673;-122.34733600; 47.47222100;
10674;-122.34733600; 47.51012000;
10675;-122.34733400; 47.32452100;
10676;-122.34732400; 47.48928800;
10677;-122.34725900; 47.69709600;
10678;-122.34724500; 47.30068200;
10679;-122.34723900; 47.69492000;
1067;-122.45452900; 47.46902100;
10680;-122.34723900; 47.69642000;
10681;-122.34723900; 47.69692000;
10682;-122.34723900; 47.69882000;
10683;-122.34723900; 47.69972000;
10684;-122.34723900; 47.70792000;
10685;-122.34723900; 47.73671900;
10686;-122.34723800; 47.61292000;
10687;-122.34723800; 47.64352000;
10688;-122.34723800; 47.66012000;
10689;-122.34723800; 47.66082000;
1068;-122.45450600; 47.46762200;
10690;-122.34723800; 47.66152000;
10691;-122.34723800; 47.66212000;
10692;-122.34723800; 47.66282000;
10693;-122.34723800; 47.66352000;
10694;-122.34723800; 47.66422000;
10695;-122.34723800; 47.67232000;
10696;-122.34723800; 47.67302000;
10697;-122.34723800; 47.67372000;
10698;-122.34723800; 47.67402000;
10699;-122.34723800; 47.67862000;
1069;-122.45447400; 47.46562100;
106;-122.51155700; 47.35255300;
10700;-122.34723700; 47.64304200;
